container	path_id	type	field_path	value
resources.assets	8483	MonoBehaviour	dialogLineSets[6].dialogLines[3].dialogText	That's amazing!
resources.assets	8483	MonoBehaviour	dialogLineSets[6].dialogLines[4].dialogText	Hahaha!▸▸[hhhh]
resources.assets	8483	MonoBehaviour	dialogLineSets[7].dialogLines[0].dialogText	Yay![h]
resources.assets	8483	MonoBehaviour	dialogLineSets[7].dialogLines[1].dialogText	Hurray![h]▸▸▸▸▸[haha]
resources.assets	8483	MonoBehaviour	dialogLineSets[7].dialogLines[2].dialogText	You're good![h]
resources.assets	8483	MonoBehaviour	dialogLineSets[7].dialogLines[3].dialogText	Well I'll be![h]
resources.assets	8483	MonoBehaviour	dialogLineSets[7].dialogLines[4].dialogText	Hehehehe!▸[hh]
resources.assets	8483	MonoBehaviour	dialogLineSets[8].dialogLines[0].dialogText	Yooo[oo]ooo[hh]![hh]
resources.assets	8483	MonoBehaviour	dialogLineSets[8].dialogLines[1].dialogText	Aye, okay![hh]
resources.assets	8483	MonoBehaviour	dialogLineSets[8].dialogLines[2].dialogText	I ain't complainin'!
resources.assets	8483	MonoBehaviour	dialogLineSets[8].dialogLines[3].dialogText	Alright,▸▸▸▸▸ alright...
resources.assets	8483	MonoBehaviour	dialogLineSets[8].dialogLines[4].dialogText	Oooo, I feel ya!
resources.assets	8483	MonoBehaviour	dialogLineSets[9].dialogLines[0].dialogText	My, my, [A]MY!
resources.assets	8483	MonoBehaviour	dialogLineSets[9].dialogLines[1].dialogText	Look at YOU!
resources.assets	8483	MonoBehaviour	dialogLineSets[9].dialogLines[2].dialogText	Exquisite![h]
resources.assets	8483	MonoBehaviour	dialogLineSets[9].dialogLines[3].dialogText	Splendid!
resources.assets	8483	MonoBehaviour	dialogLineSets[9].dialogLines[4].dialogText	He▸▸he!
resources.assets	8483	MonoBehaviour	dialogLineSets[10].dialogLines[0].dialogText	Not bad!
resources.assets	8483	MonoBehaviour	dialogLineSets[10].dialogLines[1].dialogText	Aww,▸▸▸▸▸ sick!
resources.assets	8483	MonoBehaviour	dialogLineSets[10].dialogLines[2].dialogText	Niiice!
resources.assets	8483	MonoBehaviour	dialogLineSets[10].dialogLines[3].dialogText	Don't get cocky!
resources.assets	8483	MonoBehaviour	dialogLineSets[10].dialogLines[4].dialogText	Hahaha!▸▸[hhhh]
resources.assets	8483	MonoBehaviour	dialogLineSets[11].dialogLines[0].dialogText	Yes!
resources.assets	8483	MonoBehaviour	dialogLineSets[11].dialogLines[1].dialogText	That's it!
resources.assets	8483	MonoBehaviour	dialogLineSets[11].dialogLines[2].dialogText	Unh-huh!
resources.assets	8483	MonoBehaviour	dialogLineSets[11].dialogLines[3].dialogText	Keep going!
resources.assets	8483	MonoBehaviour	dialogLineSets[11].dialogLines[4].dialogText	Hahahahaha!
resources.assets	8483	MonoBehaviour	dialogLineSets[12].dialogLines[0].dialogText	Love▸▸▸ly!
resources.assets	8483	MonoBehaviour	dialogLineSets[12].dialogLines[1].dialogText	I'm gonna blush!
resources.assets	8483	MonoBehaviour	dialogLineSets[12].dialogLines[2].dialogText	Good heavens!
resources.assets	8483	MonoBehaviour	dialogLineSets[12].dialogLines[3].dialogText	Oh my[y]!▸▸
resources.assets	8483	MonoBehaviour	dialogLineSets[12].dialogLines[4].dialogText	Hahaha!▸▸▸[hhhh]
resources.assets	8483	MonoBehaviour	dialogLineSets[13].dialogLines[0].dialogText	There you go!
resources.assets	8483	MonoBehaviour	dialogLineSets[13].dialogLines[1].dialogText	Now you're gettin' it!
resources.assets	8483	MonoBehaviour	dialogLineSets[13].dialogLines[2].dialogText	Pretty good, pretty good!
resources.assets	8483	MonoBehaviour	dialogLineSets[13].dialogLines[3].dialogText	He's still got it!
resources.assets	8483	MonoBehaviour	dialogLineSets[13].dialogLines[3].yuriDialogText	She's still got it!
resources.assets	8483	MonoBehaviour	dialogLineSets[13].dialogLines[4].dialogText	You match those tokens!
resources.assets	8483	MonoBehaviour	dialogLineSets[14].dialogLines[0].dialogText	Is that all you've got!?
resources.assets	8483	MonoBehaviour	dialogLineSets[14].dialogLines[1].dialogText	What!?
resources.assets	8483	MonoBehaviour	dialogLineSets[14].dialogLines[2].dialogText	Argh!▸▸▸▸▸ You got lucky!
resources.assets	8483	MonoBehaviour	dialogLineSets[14].dialogLines[3].dialogText	Wipe that grin off your face!
resources.assets	8483	MonoBehaviour	dialogLineSets[14].dialogLines[4].dialogText	Don't make me laugh!
resources.assets	8483	MonoBehaviour	dialogLineSets[15].dialogLines[0].dialogText	Impossible!
resources.assets	8483	MonoBehaviour	dialogLineSets[15].dialogLines[1].dialogText	I am NOT amused!
resources.assets	8483	MonoBehaviour	dialogLineSets[15].dialogLines[2].dialogText	Your luck with expire soon!
resources.assets	8483	MonoBehaviour	dialogLineSets[15].dialogLines[3].dialogText	Give up, fool!
resources.assets	8483	MonoBehaviour	dialogLineSets[15].dialogLines[4].dialogText	You'll regret that!
resources.assets	8484	MonoBehaviour	dialogLineSets[0].dialogLines[0].dialogText	This is the GIFT_ACCEPT dialog trigger.
resources.assets	8484	MonoBehaviour	dialogLineSets[1].dialogLines[0].dialogText	Aww, thanks!
resources.assets	8484	MonoBehaviour	dialogLineSets[1].dialogLines[1].dialogText	Always the charmer!
resources.assets	8484	MonoBehaviour	dialogLineSets[1].dialogLines[2].dialogText	How could I say no?
resources.assets	8484	MonoBehaviour	dialogLineSets[1].dialogLines[3].dialogText	Weeeell... okay!
resources.assets	8484	MonoBehaviour	dialogLineSets[1].dialogLines[4].dialogText	If you insist!
resources.assets	8484	MonoBehaviour	dialogLineSets[2].dialogLines[0].dialogText	Thank you sweetie!
resources.assets	8484	MonoBehaviour	dialogLineSets[2].dialogLines[1].dialogText	Stop! ▸▸▸▸▸I love it!
resources.assets	8484	MonoBehaviour	dialogLineSets[2].dialogLines[2].dialogText	Feel free to spoil me more!
resources.assets	8484	MonoBehaviour	dialogLineSets[2].dialogLines[3].dialogText	Aww,▸▸▸ you really do like me, huh?
resources.assets	8484	MonoBehaviour	dialogLineSets[2].dialogLines[4].dialogText	I couldn't!▸▸▸▸▸ ...but I will.▸▸[hahahaha]
resources.assets	8484	MonoBehaviour	dialogLineSets[3].dialogLines[0].dialogText	Thanks?▸▸▸▸▸[hh] I guess...[ss]
resources.assets	8484	MonoBehaviour	dialogLineSets[3].dialogLines[1].dialogText	Why are you like,▸▸▸ nice?[s]
resources.assets	8484	MonoBehaviour	dialogLineSets[3].dialogLines[2].dialogText	Yeah,▸▸ I like it.▸▸[hh]▸▸ So[oo]?[h]
resources.assets	8484	MonoBehaviour	dialogLineSets[3].dialogLines[3].dialogText	What's with the gifts?[s]
resources.assets	8484	MonoBehaviour	dialogLineSets[3].dialogLines[4].dialogText	You don't have to baby me...
resources.assets	8484	MonoBehaviour	dialogLineSets[4].dialogLines[0].dialogText	I will accept.
resources.assets	8484	MonoBehaviour	dialogLineSets[4].dialogLines[1].dialogText	You have my gratitude.
resources.assets	8484	MonoBehaviour	dialogLineSets[4].dialogLines[2].dialogText	Interesting choice...
resources.assets	8484	MonoBehaviour	dialogLineSets[4].dialogLines[3].dialogText	What a curious object...
resources.assets	8484	MonoBehaviour	dialogLineSets[4].dialogLines[4].dialogText	That's an idea!
resources.assets	8484	MonoBehaviour	dialogLineSets[5].dialogLines[0].dialogText	Arigato[o]![h]
resources.assets	8484	MonoBehaviour	dialogLineSets[5].dialogLines[1].dialogText	Oh-Em-Gee![h]
resources.assets	8484	MonoBehaviour	dialogLineSets[5].dialogLines[2].dialogText	Gaaahh!▸▸▸[hh]▸ I love love love it![hh]
resources.assets	8484	MonoBehaviour	dialogLineSets[5].dialogLines[3].dialogText	Thaaaank yooouuu![hh]
resources.assets	8484	MonoBehaviour	dialogLineSets[5].dialogLines[4].dialogText	Mmmm[mmmm]waah!
resources.assets	8484	MonoBehaviour	dialogLineSets[6].dialogLines[0].dialogText	Thank you!
resources.assets	8484	MonoBehaviour	dialogLineSets[6].dialogLines[1].dialogText	For me!?
resources.assets	8484	MonoBehaviour	dialogLineSets[6].dialogLines[2].dialogText	Really!?
resources.assets	8484	MonoBehaviour	dialogLineSets[6].dialogLines[3].dialogText	You're too kind!
resources.assets	8484	MonoBehaviour	dialogLineSets[6].dialogLines[4].dialogText	That's so sweet!
resources.assets	8484	MonoBehaviour	dialogLineSets[7].dialogLines[0].dialogText	You're the bestest![t]
resources.assets	8484	MonoBehaviour	dialogLineSets[7].dialogLines[1].dialogText	Why thank you![h]
resources.assets	8484	MonoBehaviour	dialogLineSets[7].dialogLines[2].dialogText	Ain't that sweet?
resources.assets	8484	MonoBehaviour	dialogLineSets[7].dialogLines[3].dialogText	I like gettin' gifts[s]
resources.assets	8484	MonoBehaviour	dialogLineSets[7].dialogLines[4].dialogText	Awwww!▸▸▸▸▸[wah]
resources.assets	8484	MonoBehaviour	dialogLineSets[8].dialogLines[0].dialogText	For real?▸▸▸▸▸ Thanks.[s]
resources.assets	8484	MonoBehaviour	dialogLineSets[8].dialogLines[1].dialogText	I appreciate it.
resources.assets	8484	MonoBehaviour	dialogLineSets[8].dialogLines[2].dialogText	Shit...[t]▸▸▸▸▸ this is nice.[h]
resources.assets	8484	MonoBehaviour	dialogLineSets[8].dialogLines[3].dialogText	I ain't about to say no!
resources.assets	8484	MonoBehaviour	dialogLineSets[8].dialogLines[4].dialogText	Aww,▸▸▸▸▸[hh]▸▸▸▸▸▸▸▸ you ain't gotta do that...[t]
resources.assets	8484	MonoBehaviour	dialogLineSets[9].dialogLines[0].dialogText	Mmm!▸▸▸▸▸[hh] What else you got?
resources.assets	8484	MonoBehaviour	dialogLineSets[9].dialogLines[1].dialogText	Keep 'em comin'...
resources.assets	8484	MonoBehaviour	dialogLineSets[9].dialogLines[2].dialogText	Good boy![h]
resources.assets	8484	MonoBehaviour	dialogLineSets[9].dialogLines[2].yuriDialogText	Good girl!
resources.assets	8484	MonoBehaviour	dialogLineSets[9].dialogLines[3].dialogText	You spoil me!
resources.assets	8484	MonoBehaviour	dialogLineSets[9].dialogLines[4].dialogText	You SHOULD have!
resources.assets	8484	MonoBehaviour	dialogLineSets[10].dialogLines[0].dialogText	Sweet deal!
resources.assets	8484	MonoBehaviour	dialogLineSets[10].dialogLines[1].dialogText	Cool,▸▸▸▸▸ thanks!
resources.assets	8484	MonoBehaviour	dialogLineSets[10].dialogLines[2].dialogText	My hero!▸▸▸▸▸▸▸▸▸▸ Pfft!
resources.assets	8484	MonoBehaviour	dialogLineSets[10].dialogLines[3].dialogText	You're alright...▸▸▸▸▸ sometimes!
resources.assets	8484	MonoBehaviour	dialogLineSets[10].dialogLines[4].dialogText	The ol' gift technique, huh?
resources.assets	8484	MonoBehaviour	dialogLineSets[11].dialogLines[0].dialogText	Such a wonderful gift!
resources.assets	8484	MonoBehaviour	dialogLineSets[11].dialogLines[1].dialogText	[aaaa]▸▸▸▸▸I don't deserve it![hh]
resources.assets	8484	MonoBehaviour	dialogLineSets[11].dialogLines[2].dialogText	I'm in your debt!
resources.assets	8484	MonoBehaviour	dialogLineSets[11].dialogLines[3].dialogText	You don't know what this means to me!
resources.assets	8484	MonoBehaviour	dialogLineSets[11].dialogLines[4].dialogText	How can I repay you?
resources.assets	8484	MonoBehaviour	dialogLineSets[12].dialogLines[0].dialogText	Oh, you![h]
resources.assets	8484	MonoBehaviour	dialogLineSets[12].dialogLines[1].dialogText	What a gentleman!
resources.assets	8484	MonoBehaviour	dialogLineSets[12].dialogLines[1].yuriDialogText	What a lady!
resources.assets	8484	MonoBehaviour	dialogLineSets[12].dialogLines[2].dialogText	Oh, you shouldn't have!
resources.assets	8484	MonoBehaviour	dialogLineSets[12].dialogLines[3].dialogText	I'm at a loss for words![s]
resources.assets	8484	MonoBehaviour	dialogLineSets[12].dialogLines[4].dialogText	You're scorin' major points here!
resources.assets	8484	MonoBehaviour	dialogLineSets[14].dialogLines[0].dialogText	Argh!▸▸▸▸▸ Dammit!
resources.assets	8484	MonoBehaviour	dialogLineSets[14].dialogLines[1].dialogText	No!▸▸▸▸▸ It's so...▸▸▸▸▸ THOUGHTFUL!
resources.assets	8484	MonoBehaviour	dialogLineSets[14].dialogLines[2].dialogText	This means NOTHING to me!
resources.assets	8484	MonoBehaviour	dialogLineSets[14].dialogLines[3].dialogText	Fuck!▸▸▸▸▸ I love this!
resources.assets	8484	MonoBehaviour	dialogLineSets[14].dialogLines[4].dialogText	Your gifts impress no one!
resources.assets	8484	MonoBehaviour	dialogLineSets[15].dialogLines[0].dialogText	Argh!▸▸▸▸▸ Curse you!
resources.assets	8484	MonoBehaviour	dialogLineSets[15].dialogLines[1].dialogText	A feeble attempt to impress!
resources.assets	8484	MonoBehaviour	dialogLineSets[15].dialogLines[2].dialogText	Should I be grateful?▸▸▸▸▸ Ha!
resources.assets	8484	MonoBehaviour	dialogLineSets[15].dialogLines[3].dialogText	Not like I like it or anything!
resources.assets	8484	MonoBehaviour	dialogLineSets[15].dialogLines[4].dialogText	Your gifts are wasted on us!
resources.assets	8485	MonoBehaviour	dialogLineSets[0].dialogLines[0].dialogText	This is the GIFT_SEXY dialog trigger.
resources.assets	8485	MonoBehaviour	dialogLineSets[1].dialogLines[0].dialogText	You're so bad!
resources.assets	8485	MonoBehaviour	dialogLineSets[1].dialogLines[1].dialogText	[ahem][ahem]▸▸▸▸▸WELL now...
resources.assets	8485	MonoBehaviour	dialogLineSets[2].dialogLines[0].dialogText	You know me TOO well!▸▸▸▸▸[hahahaha]
resources.assets	8485	MonoBehaviour	dialogLineSets[2].dialogLines[1].dialogText	You WOULD bring this on a date!
resources.assets	8485	MonoBehaviour	dialogLineSets[3].dialogLines[0].dialogText	Oh▸▸ fuck▸▸ YE[E]S[S]![s]
resources.assets	8485	MonoBehaviour	dialogLineSets[3].dialogLines[1].dialogText	Now▸▸▸▸▸ THIS,▸▸▸▸▸ is a gift![h]
resources.assets	8485	MonoBehaviour	dialogLineSets[4].dialogLines[0].dialogText	I▸▸▸▸ didn't see▸▸ THIS▸▸ coming...
resources.assets	8485	MonoBehaviour	dialogLineSets[4].dialogLines[1].dialogText	I...▸▸▸▸▸▸▸▸▸▸ THINK▸▸▸▸▸ I understand...
resources.assets	8485	MonoBehaviour	dialogLineSets[5].dialogLines[0].dialogText	Ooooo!▸▸[hh]▸▸ What's this?
resources.assets	8485	MonoBehaviour	dialogLineSets[5].dialogLines[1].dialogText	Does this go in my butt?[h]
resources.assets	8485	MonoBehaviour	dialogLineSets[6].dialogLines[0].dialogText	I'll just...▸▸▸▸▸ put that aside for now.▸▸[heh][heh]▸▸[hhhh]
resources.assets	8485	MonoBehaviour	dialogLineSets[6].dialogLines[1].dialogText	Where did you get THIS!?
resources.assets	8485	MonoBehaviour	dialogLineSets[7].dialogLines[0].dialogText	Aww[wwww]ww!▸▸ This one's cute!
resources.assets	8485	MonoBehaviour	dialogLineSets[7].dialogLines[1].dialogText	Whatcha want me to do with it?
resources.assets	8485	MonoBehaviour	dialogLineSets[8].dialogLines[0].dialogText	You don't mess around,▸▸ do you?▸▸
resources.assets	8485	MonoBehaviour	dialogLineSets[8].dialogLines[1].dialogText	Da[aa]mn...▸▸▸▸▸ well,▸▸▸ o▸▸kay!
resources.assets	8485	MonoBehaviour	dialogLineSets[9].dialogLines[0].dialogText	Straight to business,▸▸▸ huh?
resources.assets	8485	MonoBehaviour	dialogLineSets[9].dialogLines[1].dialogText	Oooo,▸▸ practical!
resources.assets	8485	MonoBehaviour	dialogLineSets[10].dialogLines[0].dialogText	NOW I'm interested!
resources.assets	8485	MonoBehaviour	dialogLineSets[10].dialogLines[1].dialogText	Right ON!
resources.assets	8485	MonoBehaviour	dialogLineSets[11].dialogLines[0].dialogText	[mmmmmm]▸▸[hhhh]▸▸My collection grows larger!
resources.assets	8485	MonoBehaviour	dialogLineSets[11].dialogLines[1].dialogText	Mmmmnnhh,▸▸▸▸▸ be patient Abia...
resources.assets	8485	MonoBehaviour	dialogLineSets[12].dialogLines[0].dialogText	Oh lord!▸▸▸▸▸ How embarrassing...
resources.assets	8485	MonoBehaviour	dialogLineSets[12].dialogLines[1].dialogText	Such a naughty boy!
resources.assets	8485	MonoBehaviour	dialogLineSets[12].dialogLines[1].yuriDialogText	Such a naughty girl!
resources.assets	8486	MonoBehaviour	dialogLineSets[0].dialogLines[0].dialogText	This is the GIFT_WEIRD dialog trigger.
resources.assets	8486	MonoBehaviour	dialogLineSets[1].dialogLines[0].dialogText	Th-thanks?
resources.assets	8486	MonoBehaviour	dialogLineSets[1].dialogLines[1].dialogText	Okay... that's a bit embarrassing...
resources.assets	8486	MonoBehaviour	dialogLineSets[2].dialogLines[0].dialogText	There's that sense of humor again...
resources.assets	8486	MonoBehaviour	dialogLineSets[2].dialogLines[1].dialogText	Oooohh...▸▸▸ kay?
resources.assets	8486	MonoBehaviour	dialogLineSets[3].dialogLines[0].dialogText	Uhhhh... huuhh[hhhh]hh?
resources.assets	8486	MonoBehaviour	dialogLineSets[3].dialogLines[1].dialogText	Ooo▸▸kaa[aa]aayy[yy]...
resources.assets	8486	MonoBehaviour	dialogLineSets[4].dialogLines[0].dialogText	This must have...▸▸▸▸▸ some▸▸▸ purpose...
resources.assets	8486	MonoBehaviour	dialogLineSets[4].dialogLines[1].dialogText	I'll...▸▸▸▸▸▸▸▸▸▸ have to trust your judgment...
resources.assets	8486	MonoBehaviour	dialogLineSets[5].dialogLines[0].dialogText	What kinda gift is THIS,▸▸▸ huh?
resources.assets	8486	MonoBehaviour	dialogLineSets[5].dialogLines[1].dialogText	Heeeeyy!▸▸▸▸▸ This ain't a gift!
resources.assets	8486	MonoBehaviour	dialogLineSets[6].dialogLines[0].dialogText	Ummm,[hh]▸▸▸▸▸[hh]▸▸▸▸▸ th-thank you?
resources.assets	8486	MonoBehaviour	dialogLineSets[6].dialogLines[1].dialogText	That's an...▸▸▸▸▸ unusual gift.▸▸▸▸▸
resources.assets	8486	MonoBehaviour	dialogLineSets[7].dialogLines[0].dialogText	Well...▸▸▸▸▸ uhhh,[h] ok▸▸ay?▸▸▸
